127.0.0.1 - - [10/Jun/2015:10:11:46 +0200] "GET / HTTP/1.1" 200 11243
127.0.0.1 - admin [10/Jun/2015:10:15:37 +0200] "GET /Datafari/plugins/chartist/chartist.min.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:15:37 +0200] "GET /Datafari/plugins/jquery/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:15:37 +0200] "GET /Datafari/admin/i18nInit.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:15:37 +0200] "GET /Datafari/plugins/jquery-ui/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:15:37 +0200] "GET /Datafari/js/AjaxFranceLabs/i18njs.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:15:37 +0200] "GET /Datafari/plugins/bootstrap/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:15:37 +0200] "GET /Datafari/js/devoops.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:15:37 +0200] "GET /Datafari/plugins/justified-gallery/jquery.justifiedGallery.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:15:37 +0200] "GET /Datafari/plugins/tinymce/tinymce.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:15:37 +0200] "GET /Datafari/plugins/tinymce/jquery.tinymce.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:15:37 +0200] "GET /Datafari/css/templatebis.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:15:37 +0200] "GET /Datafari/css/color.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:15:37 +0200] "GET /Datafari/admin/img/avatar.jpg HTTP/1.1" 404 1009
127.0.0.1 - admin [10/Jun/2015:10:15:37 +0200] "GET /Datafari/img/devoops_getdata.gif HTTP/1.1" 404 1015
127.0.0.1 - admin [10/Jun/2015:10:15:37 +0200] "GET /Datafari/img/logo.png HTTP/1.1" 404 993
127.0.0.1 - admin [10/Jun/2015:10:15:41 +0200] "GET /Datafari/js/AjaxFranceLabs/locale/en.json HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:15:41 +0200] "GET /Datafari/ajax/Capsules.html HTTP/1.1" 200 22601
127.0.0.1 - admin [10/Jun/2015:10:15:41 +0200] "GET /Datafari/plugins/jquery/jquery.min.js?_=1433924141107 HTTP/1.1" 200 84245
127.0.0.1 - admin [10/Jun/2015:10:15:41 +0200] "GET /Datafari/plugins/jquery-ui/jquery-ui.min.js?_=1433924141108 HTTP/1.1" 200 238314
127.0.0.1 - admin [10/Jun/2015:10:15:41 +0200] "GET /Datafari/admin/i18nInit.js?_=1433924141109 HTTP/1.1" 200 113
127.0.0.1 - admin [10/Jun/2015:10:15:41 +0200] "GET /Datafari/js/AjaxFranceLabs/i18njs.js?_=1433924141110 HTTP/1.1" 200 2345
127.0.0.1 - admin [10/Jun/2015:10:15:41 +0200] "GET /Datafari/js/AjaxFranceLabs/locale/en.json HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2015:10:15:52 +0200] "GET /datafari-solr/Capsule/select?q=*%3A*&rows=100&qt=%2Fselect&wt=javabin&version=2 HTTP/1.1" 200 542
127.0.0.1 - admin [10/Jun/2015:10:15:52 +0200] "GET /Datafari/admin/Admin?keyword= HTTP/1.1" 200 804
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/admin/ HTTP/1.1" 200 10314
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/css/mainbis.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/plugins/jquery-ui/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/plugins/bootstrap/bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/plugins/fullcalendar/fullcalendar.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/plugins/fancybox/jquery.fancybox.css HTTP/1.1" 404 1041
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/plugins/xcharts/xcharts.min.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/plugins/select2/select2.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/plugins/justified-gallery/justifiedGallery.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/plugins/chartist/chartist.min.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/css/style_v2.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/plugins/jquery/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/plugins/jquery-ui/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/plugins/bootstrap/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/js/AjaxFranceLabs/i18njs.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/admin/i18nInit.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/plugins/justified-gallery/jquery.justifiedGallery.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/plugins/tinymce/tinymce.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/plugins/tinymce/jquery.tinymce.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/js/devoops.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/css/templatebis.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/css/color.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/admin/img/avatar.jpg HTTP/1.1" 404 1009
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/img/devoops_getdata.gif HTTP/1.1" 404 1015
127.0.0.1 - admin [10/Jun/2015:10:20:19 +0200] "GET /Datafari/img/logo.png HTTP/1.1" 404 993
127.0.0.1 - admin [10/Jun/2015:10:20:20 +0200] "GET /Datafari/js/AjaxFranceLabs/locale/en.json HTTP/1.1" 200 1564
127.0.0.1 - admin [10/Jun/2015:10:20:20 +0200] "GET /Datafari/ajax/Capsules.html HTTP/1.1" 200 22862
127.0.0.1 - admin [10/Jun/2015:10:20:20 +0200] "GET /Datafari/plugins/jquery/jquery.min.js?_=1433924420215 HTTP/1.1" 200 84245
127.0.0.1 - admin [10/Jun/2015:10:20:20 +0200] "GET /Datafari/plugins/jquery-ui/jquery-ui.min.js?_=1433924420216 HTTP/1.1" 200 238314
127.0.0.1 - admin [10/Jun/2015:10:20:20 +0200] "GET /Datafari/admin/i18nInit.js?_=1433924420217 HTTP/1.1" 200 113
127.0.0.1 - admin [10/Jun/2015:10:20:20 +0200] "GET /Datafari/js/AjaxFranceLabs/i18njs.js?_=1433924420218 HTTP/1.1" 200 2345
127.0.0.1 - admin [10/Jun/2015:10:20:20 +0200] "GET /Datafari/js/AjaxFranceLabs/locale/en.json HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2015:10:20:22 +0200] "GET /datafari-solr/Capsule/select?q=*%3A*&rows=100&qt=%2Fselect&wt=javabin&version=2 HTTP/1.1" 200 541
127.0.0.1 - admin [10/Jun/2015:10:20:22 +0200] "GET /Datafari/admin/Admin?keyword= HTTP/1.1" 200 803
127.0.0.1 - - [10/Jun/2015:10:20:25 +0200] "GET /datafari-solr/Capsule/select?q=*%3A*&rows=100&qt=%2Fselect&wt=javabin&version=2 HTTP/1.1" 200 545
127.0.0.1 - admin [10/Jun/2015:10:20:25 +0200] "GET /Datafari/admin/Admin?keyword= HTTP/1.1" 200 803
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/admin/ HTTP/1.1" 200 10314
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/plugins/bootstrap/bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/css/mainbis.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/plugins/jquery-ui/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/plugins/fancybox/jquery.fancybox.css HTTP/1.1" 404 1041
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/plugins/fullcalendar/fullcalendar.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/plugins/xcharts/xcharts.min.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/plugins/select2/select2.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/plugins/jquery/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/plugins/justified-gallery/justifiedGallery.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/css/style_v2.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/plugins/chartist/chartist.min.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/admin/i18nInit.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/plugins/jquery-ui/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/js/AjaxFranceLabs/i18njs.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/plugins/bootstrap/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/plugins/justified-gallery/jquery.justifiedGallery.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/plugins/tinymce/tinymce.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/css/templatebis.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/plugins/tinymce/jquery.tinymce.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/js/devoops.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/css/color.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/admin/img/avatar.jpg HTTP/1.1" 404 1009
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/img/devoops_getdata.gif HTTP/1.1" 404 1015
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/img/logo.png HTTP/1.1" 404 993
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/js/AjaxFranceLabs/locale/en.json HTTP/1.1" 200 1693
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/ajax/Capsules.html HTTP/1.1" 200 22888
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/plugins/jquery/jquery.min.js?_=1433924612819 HTTP/1.1" 200 84245
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/plugins/jquery-ui/jquery-ui.min.js?_=1433924612820 HTTP/1.1" 200 238314
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/admin/i18nInit.js?_=1433924612821 HTTP/1.1" 200 113
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/js/AjaxFranceLabs/i18njs.js?_=1433924612822 HTTP/1.1" 200 2345
127.0.0.1 - admin [10/Jun/2015:10:23:32 +0200] "GET /Datafari/js/AjaxFranceLabs/locale/en.json HTTP/1.1" 304 -
127.0.0.1 - - [10/Jun/2015:10:23:34 +0200] "GET /datafari-solr/Capsule/select?q=%22zqeza%22&q.op=AND&rows=100&qt=%2Fselect&wt=javabin&version=2 HTTP/1.1" 200 131
127.0.0.1 - admin [10/Jun/2015:10:23:34 +0200] "GET /Datafari/admin/Admin?keyword=zqeza HTTP/1.1" 200 186
127.0.0.1 - - [10/Jun/2015:10:24:25 +0200] "GET /datafari-solr/Capsule/select?q=*%3A*&rows=100&qt=%2Fselect&wt=javabin&version=2 HTTP/1.1" 200 541
127.0.0.1 - admin [10/Jun/2015:10:24:25 +0200] "GET /Datafari/admin/Admin?keyword= HTTP/1.1" 200 803
127.0.0.1 - - [10/Jun/2015:10:24:31 +0200] "GET /datafari-solr/Capsule/select?q=%22az%22&q.op=AND&qt=%2Fselect&wt=javabin&version=2 HTTP/1.1" 200 366
127.0.0.1 - admin [10/Jun/2015:10:24:31 +0200] "GET /Datafari/admin/Admin?keyword=az&title=zzzz&contentCaps=zzzzz&dateB=&dateE= HTTP/1.1" 200 487
127.0.0.1 - - [10/Jun/2015:10:24:36 +0200] "POST /datafari-solr/Capsule/update?wt=javabin&version=2 HTTP/1.1" 200 41
127.0.0.1 - - [10/Jun/2015:10:24:36 +0200] "POST /datafari-solr/Capsule/update?wt=javabin&version=2 HTTP/1.1" 200 41
127.0.0.1 - - [10/Jun/2015:10:24:37 +0200] "POST /datafari-solr/Capsule/update HTTP/1.1" 200 41
127.0.0.1 - admin [10/Jun/2015:10:24:37 +0200] "POST /Datafari/admin/Admin HTTP/1.1" 200 -
127.0.0.1 - - [10/Jun/2015:10:24:37 +0200] "GET /datafari-solr/Capsule/select?q=*%3A*&rows=100&qt=%2Fselect&wt=javabin&version=2 HTTP/1.1" 200 500
127.0.0.1 - admin [10/Jun/2015:10:24:37 +0200] "GET /Datafari/admin/Admin?keyword= HTTP/1.1" 200 730
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/admin/ HTTP/1.1" 200 10314
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/css/mainbis.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/plugins/bootstrap/bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/plugins/jquery-ui/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/plugins/fullcalendar/fullcalendar.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/plugins/xcharts/xcharts.min.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/plugins/fancybox/jquery.fancybox.css HTTP/1.1" 404 1041
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/plugins/select2/select2.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/plugins/chartist/chartist.min.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/plugins/jquery/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/plugins/bootstrap/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/css/style_v2.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/plugins/justified-gallery/justifiedGallery.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/admin/i18nInit.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/plugins/justified-gallery/jquery.justifiedGallery.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/js/AjaxFranceLabs/i18njs.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/plugins/jquery-ui/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/plugins/tinymce/tinymce.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/js/devoops.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/plugins/tinymce/jquery.tinymce.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/admin/img/avatar.jpg HTTP/1.1" 404 1009
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/css/color.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/img/devoops_getdata.gif HTTP/1.1" 404 1015
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/css/templatebis.css HTTP/1.1" 304 -
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/img/logo.png HTTP/1.1" 404 993
127.0.0.1 - admin [10/Jun/2015:10:27:26 +0200] "GET /Datafari/js/AjaxFranceLabs/locale/en.json HTTP/1.1" 200 1717
