127.0.0.1 - - [29/May/2015:09:48:46 +0200] "GET / HTTP/1.1" 200 11243
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari HTTP/1.1" 302 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/ HTTP/1.1" 200 2581
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/css/results.css HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/css/main.css HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/js/AjaxFranceLabs/core/Parameter.js HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/js/AjaxFranceLabs/core/AbstractModule.js HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/js/jquery-ui-1.8.23.min.js HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/js/AjaxFranceLabs/core/Core.js HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/js/jquery-1.8.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/js/function/empty.func.js HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/js/AjaxFranceLabs/core/AbstractWidget.js HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/js/AjaxFranceLabs/core/ParameterStore.js HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/js/AjaxFranceLabs/i18njs.js HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/js/AjaxFranceLabs/uuid.core.js HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/js/AjaxFranceLabs/widgets/SearchBar.widget.js HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/js/AjaxFranceLabs/manager/Manager.js HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/js/AjaxFranceLabs/modules/Pager.module.js HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/js/AjaxFranceLabs/core/AbstractManager.js HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/css/results-color.css HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/js/AjaxFranceLabs/modules/Autocomplete.module.js HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/css/reset.css HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/css/results-template.css HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/css/menu.css HTTP/1.1" 404 993
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/css/results-font.css HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/css/generic.css HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/css/checkbox.css HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/css/template.css HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/css/color.css HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/css/font.css HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/js/searchBar.js HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/images/logo-search.png HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/js/AjaxFranceLabs/locale/en.json HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/images/check_radio_sheet.png HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/images/jquery-ui/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:53 +0200] "GET /Datafari/js/AjaxFranceLabs/images/search_ico.png HTTP/1.1" 304 -
127.0.0.1 - - [29/May/2015:09:48:54 +0200] "GET /Datafari/admin HTTP/1.1" 302 -
127.0.0.1 - - [29/May/2015:09:48:54 +0200] "GET /Datafari/admin/ HTTP/1.1" 200 813
127.0.0.1 - admin [29/May/2015:09:48:55 +0200] "POST /Datafari/login.jsp HTTP/1.1" 302 -
127.0.0.1 - - [29/May/2015:09:48:55 +0200] "GET /Datafari/admin HTTP/1.1" 302 -
127.0.0.1 - admin [29/May/2015:09:48:55 +0200] "GET /Datafari/admin/ HTTP/1.1" 200 10740
127.0.0.1 - admin [29/May/2015:09:48:55 +0200] "GET /Datafari/plugins/fancybox/jquery.fancybox.css HTTP/1.1" 404 1041
127.0.0.1 - admin [29/May/2015:09:48:55 +0200] "GET /Datafari/css/style_v2.css HTTP/1.1" 304 -
127.0.0.1 - admin [29/May/2015:09:48:55 +0200] "GET /Datafari/admin/img/avatar.jpg HTTP/1.1" 404 1009
127.0.0.1 - admin [29/May/2015:09:48:55 +0200] "GET /Datafari/img/devoops_getdata.gif HTTP/1.1" 404 1015
127.0.0.1 - admin [29/May/2015:09:48:56 +0200] "GET /Datafari/img/logo.png HTTP/1.1" 404 993
127.0.0.1 - admin [29/May/2015:09:48:56 +0200] "GET /Datafari/admin/ajax/dashboard.html HTTP/1.1" 404 1019
127.0.0.1 - admin [29/May/2015:09:48:58 +0200] "GET /Datafari/admin/plugins/jquery-ui-timepicker-addon/jquery-ui-timepicker-addon.min.js?_=1432885736039 HTTP/1.1" 404 1117
127.0.0.1 - admin [29/May/2015:09:48:58 +0200] "GET /Datafari/admin/plugins/select2/select2.min.js?_=1432885736040 HTTP/1.1" 404 1041
127.0.0.1 - admin [29/May/2015:09:48:58 +0200] "GET /Datafari/admin/plugins/bootstrapvalidator/bootstrapValidator.min.js?_=1432885736041 HTTP/1.1" 404 1085
127.0.0.1 - admin [29/May/2015:09:49:02 +0200] "GET /Datafari/ajax/Capsules.html HTTP/1.1" 304 -
127.0.0.1 - admin [29/May/2015:09:49:02 +0200] "GET /Datafari/plugins/jquery/jquery.min.js?_=1432885736042 HTTP/1.1" 200 84245
127.0.0.1 - admin [29/May/2015:09:49:02 +0200] "GET /Datafari/plugins/jquery-ui/jquery-ui.min.js?_=1432885736043 HTTP/1.1" 200 238314
127.0.0.1 - admin [29/May/2015:09:49:04 +0200] "GET /Datafari/ajax/Synonyms.html HTTP/1.1" 200 4662
127.0.0.1 - admin [29/May/2015:09:49:04 +0200] "GET /Datafari/plugins/jquery/jquery.min.js?_=1432885742819 HTTP/1.1" 200 84245
127.0.0.1 - admin [29/May/2015:09:49:04 +0200] "GET /Datafari/plugins/jquery-ui/jquery-ui.min.js?_=1432885742820 HTTP/1.1" 200 238314
127.0.0.1 - admin [29/May/2015:09:49:07 +0200] "GET /Datafari/admin/Synonyms? HTTP/1.1" 500 1802
127.0.0.1 - admin [29/May/2015:09:49:18 +0200] "GET /Datafari/plugins/jquery/jquery.min.js?_=1432885758593 HTTP/1.1" 200 84245
127.0.0.1 - admin [29/May/2015:09:49:18 +0200] "GET /Datafari/plugins/jquery-ui/jquery-ui.min.js?_=1432885758594 HTTP/1.1" 200 238314
127.0.0.1 - admin [29/May/2015:09:49:33 +0200] "GET /Datafari/admin/Synonyms?language=fr HTTP/1.1" 200 23
127.0.0.1 - admin [29/May/2015:09:49:34 +0200] "GET /Datafari/admin/Synonyms?language=en HTTP/1.1" 200 30
127.0.0.1 - admin [29/May/2015:09:50:28 +0200] "GET /Datafari/admin/ HTTP/1.1" 200 10740
127.0.0.1 - admin [29/May/2015:09:50:28 +0200] "GET /Datafari/css/mainbis.css HTTP/1.1" 304 -
127.0.0.1 - admin [29/May/2015:09:50:28 +0200] "GET /Datafari/plugins/bootstrap/bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - admin [29/May/2015:09:50:28 +0200] "GET /Datafari/plugins/jquery-ui/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - admin [29/May/2015:09:50:28 +0200] "GET /Datafari/plugins/fancybox/jquery.fancybox.css HTTP/1.1" 404 1041
127.0.0.1 - admin [29/May/2015:09:50:28 +0200] "GET /Datafari/plugins/fullcalendar/fullcalendar.css HTTP/1.1" 304 -
127.0.0.1 - admin [29/May/2015:09:50:28 +0200] "GET /Datafari/plugins/select2/select2.css HTTP/1.1" 304 -
127.0.0.1 - admin [29/May/2015:09:50:28 +0200] "GET /Datafari/plugins/xcharts/xcharts.min.css HTTP/1.1" 304 -
127.0.0.1 - admin [29/May/2015:09:50:28 +0200] "GET /Datafari/css/style_v2.css HTTP/1.1" 304 -
127.0.0.1 - admin [29/May/2015:09:50:28 +0200] "GET /Datafari/plugins/justified-gallery/justifiedGallery.css HTTP/1.1" 304 -
127.0.0.1 - admin [29/May/2015:09:50:28 +0200] "GET /Datafari/plugins/chartist/chartist.min.css HTTP/1.1" 304 -
127.0.0.1 - admin [29/May/2015:09:50:28 +0200] "GET /Datafari/plugins/jquery/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [29/May/2015:09:50:28 +0200] "GET /Datafari/plugins/jquery-ui/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [29/May/2015:09:50:28 +0200] "GET /Datafari/plugins/bootstrap/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [29/May/2015:09:50:28 +0200] "GET /Datafari/plugins/justified-gallery/jquery.justifiedGallery.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [29/May/2015:09:50:28 +0200] "GET /Datafari/css/templatebis.css HTTP/1.1" 304 -
127.0.0.1 - admin [29/May/2015:09:50:28 +0200] "GET /Datafari/css/color.css HTTP/1.1" 304 -
