127.0.0.1 - - [02/Jun/2015:09:54:39 +0200] "GET / HTTP/1.1" 200 11243
127.0.0.1 - - [02/Jun/2015:09:54:59 +0200] "GET /Datafari/admin/ HTTP/1.1" 200 813
127.0.0.1 - - [02/Jun/2015:09:54:59 +0200] "GET /Datafari/css/login.css HTTP/1.1" 200 4188
127.0.0.1 - - [02/Jun/2015:09:54:59 +0200] "GET /Datafari/css/reset.css HTTP/1.1" 200 1111
127.0.0.1 - - [02/Jun/2015:09:54:59 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
127.0.0.1 - admin [02/Jun/2015:09:55:01 +0200] "POST /Datafari/login.jsp HTTP/1.1" 302 -
127.0.0.1 - - [02/Jun/2015:09:55:01 +0200] "GET /Datafari/admin HTTP/1.1" 302 -
127.0.0.1 - admin [02/Jun/2015:09:55:01 +0200] "GET /Datafari/admin/ HTTP/1.1" 200 10740
127.0.0.1 - admin [02/Jun/2015:09:55:01 +0200] "GET /Datafari/css/mainbis.css HTTP/1.1" 200 56
127.0.0.1 - admin [02/Jun/2015:09:55:01 +0200] "GET /Datafari/plugins/fancybox/jquery.fancybox.css HTTP/1.1" 404 1041
127.0.0.1 - admin [02/Jun/2015:09:55:01 +0200] "GET /Datafari/plugins/jquery-ui/jquery-ui.min.css HTTP/1.1" 200 30163
127.0.0.1 - admin [02/Jun/2015:09:55:01 +0200] "GET /Datafari/plugins/select2/select2.css HTTP/1.1" 200 19454
127.0.0.1 - admin [02/Jun/2015:09:55:01 +0200] "GET /Datafari/plugins/justified-gallery/justifiedGallery.css HTTP/1.1" 200 3081
127.0.0.1 - admin [02/Jun/2015:09:55:01 +0200] "GET /Datafari/plugins/chartist/chartist.min.css HTTP/1.1" 200 7540
127.0.0.1 - admin [02/Jun/2015:09:55:01 +0200] "GET /Datafari/plugins/xcharts/xcharts.min.css HTTP/1.1" 200 4104
127.0.0.1 - admin [02/Jun/2015:09:55:01 +0200] "GET /Datafari/plugins/fullcalendar/fullcalendar.css HTTP/1.1" 200 21497
127.0.0.1 - admin [02/Jun/2015:09:55:01 +0200] "GET /Datafari/plugins/bootstrap/bootstrap.css HTTP/1.1" 200 132547
127.0.0.1 - admin [02/Jun/2015:09:55:01 +0200] "GET /Datafari/css/style_v2.css HTTP/1.1" 200 57166
127.0.0.1 - admin [02/Jun/2015:09:55:01 +0200] "GET /Datafari/css/templatebis.css HTTP/1.1" 200 857
127.0.0.1 - admin [02/Jun/2015:09:55:01 +0200] "GET /Datafari/css/color.css HTTP/1.1" 200 1508
127.0.0.1 - admin [02/Jun/2015:09:55:02 +0200] "GET /Datafari/plugins/bootstrap/bootstrap.min.js HTTP/1.1" 200 31819
127.0.0.1 - admin [02/Jun/2015:09:55:02 +0200] "GET /Datafari/plugins/tinymce/jquery.tinymce.min.js HTTP/1.1" 200 3532
127.0.0.1 - admin [02/Jun/2015:09:55:02 +0200] "GET /Datafari/plugins/jquery/jquery.min.js HTTP/1.1" 200 84245
