127.0.0.1 - - [19/May/2015:10:59:04 +0200] "GET / HTTP/1.1" 200 11243
127.0.0.1 - - [19/May/2015:11:00:02 +0200] "GET /datafari-solr/FileShare/select?fq=last_modified%3A%5BNOW-1HOUR+TO+NOW%5D&rows=10&q.op=AND&q=nice-mus%C3%A9e-Mars&wt=javabin&version=2 HTTP/1.1" 200 233
127.0.0.1 - - [19/May/2015:11:00:02 +0200] "GET /datafari-solr/FileShare/select?fq=last_modified%3A%5BNOW-1HOUR+TO+NOW%5D&rows=10&q.op=AND&q=nice-mus%C3%A9e-Mars&wt=javabin&version=2 HTTP/1.1" 200 233
127.0.0.1 - - [19/May/2015:11:00:02 +0200] "GET /datafari-solr/FileShare/select?fq=last_modified%3A%5BNOW-1HOUR+TO+NOW%5D&rows=10&q.op=AND&q=nice-mus%C3%A9e-Mars&wt=javabin&version=2 HTTP/1.1" 200 233
127.0.0.1 - - [19/May/2015:11:00:02 +0200] "GET /datafari-solr/FileShare/select?fq=last_modified%3A%5BNOW-1HOUR+TO+NOW%5D&rows=10&q.op=AND&q=nice-mus%C3%A9e-Mars&wt=javabin&version=2 HTTP/1.1" 200 233
127.0.0.1 - - [19/May/2015:11:00:02 +0200] "GET /datafari-solr/FileShare/select?fq=last_modified%3A%5BNOW-1HOUR+TO+NOW%5D&rows=10&q.op=AND&q=nice-mus%C3%A9e-Mars&wt=javabin&version=2 HTTP/1.1" 200 233
127.0.0.1 - - [19/May/2015:11:00:02 +0200] "GET /datafari-solr/FileShare/select?fq=last_modified%3A%5BNOW-1HOUR+TO+NOW%5D&rows=10&q.op=AND&q=nice-mus%C3%A9e-Mars&wt=javabin&version=2 HTTP/1.1" 200 233
127.0.0.1 - - [19/May/2015:11:34:57 +0200] "GET /Datafari HTTP/1.1" 302 -
127.0.0.1 - - [19/May/2015:11:34:57 +0200] "GET /Datafari/ HTTP/1.1" 200 2561
127.0.0.1 - - [19/May/2015:11:34:57 +0200] "GET /Datafari/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [19/May/2015:11:34:57 +0200] "GET /Datafari/css/menu.css HTTP/1.1" 404 993
127.0.0.1 - - [19/May/2015:11:34:57 +0200] "GET /Datafari/css/template.css HTTP/1.1" 304 -
127.0.0.1 - - [19/May/2015:11:34:57 +0200] "GET /Datafari/css/color.css HTTP/1.1" 304 -
127.0.0.1 - - [19/May/2015:11:34:57 +0200] "GET /Datafari/images/logo-search.png HTTP/1.1" 304 -
127.0.0.1 - - [19/May/2015:11:35:01 +0200] "GET /Datafari/Search?searchType=allWords&query= HTTP/1.1" 200 3621
