127.0.0.1 - - [15/Apr/2015:09:03:00 +0200] "GET / HTTP/1.1" 200 11243
127.0.0.1 - - [15/Apr/2015:09:03:09 +0200] "GET /Datafari HTTP/1.1" 302 -
127.0.0.1 - - [15/Apr/2015:09:03:09 +0200] "GET /Datafari/ HTTP/1.1" 200 2561
127.0.0.1 - - [15/Apr/2015:09:03:10 +0200] "GET /Datafari/js/AjaxFranceLabs/modules/Pager.module.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:03:10 +0200] "GET /Datafari/js/AjaxFranceLabs/widgets/SearchBar.widget.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:03:10 +0200] "GET /Datafari/css/menu.css HTTP/1.1" 404 993
127.0.0.1 - - [15/Apr/2015:09:03:10 +0200] "GET /Datafari/js/searchBar.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:03:19 +0200] "GET /Datafari/Search?searchType=allWords&query=s HTTP/1.1" 200 3813
127.0.0.1 - - [15/Apr/2015:09:03:19 +0200] "GET /Datafari/css/menu.css HTTP/1.1" 404 993
127.0.0.1 - - [15/Apr/2015:09:03:19 +0200] "GET /Datafari/js/AjaxFranceLabs/widgets/Result.widget.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:03:19 +0200] "GET /Datafari/js/AjaxFranceLabs/widgets/Capsule.widget.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:03:19 +0200] "GET /Datafari/js/search.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:03:19 +0200] "GET /datafari-solr/FileShare/suggest?q=%22s%22&json.wrf=jQuery18105907145219389349_1429081390087&autocomplete=true&wt=javabin&_=1429081399670&qt=%2Fsuggest&version=2 HTTP/1.1" 200 175
127.0.0.1 - - [15/Apr/2015:09:03:19 +0200] "GET /datafari-solr/Capsule/select?q=%22s%22&wt=javabin&version=2 HTTP/1.1" 200 468
127.0.0.1 - - [15/Apr/2015:09:03:19 +0200] "GET /Datafari/SearchProxy/suggest?q=%22s%22&autocomplete=true&wt=json&json.wrf=jQuery18105907145219389349_1429081390087&_=1429081399670 HTTP/1.1" 200 390
127.0.0.1 - - [15/Apr/2015:09:03:20 +0200] "GET /datafari-solr/FileShare/select?facet.query=%7B%21key%3DLess%2520than%25201%2520month+ex%3Dquery%7Dlast_modified%3A%5BNOW-1MONTH+TO+NOW%5D&facet.query=%7B%21key%3DLess%2520than%25201%2520year+ex%3Dquery%7Dlast_modified%3A%5BNOW-1YEAR+TO+NOW%5D&facet.query=%7B%21key%3DLess%2520than%25205%2520years+ex%3Dquery%7Dlast_modified%3A%5BNOW-5YEARS+TO+NOW%5D&q=s&facet.field=%7B%21ex%3Dextension%7Dextension&facet.field=%7B%21ex%3Dsource%7Dsource&facet.field=%7B%21ex%3Dlanguage%7Dlanguage&json.wrf=jQuery1810055020353756845_1429081399849&fl=title%2Curl%2Cid%2Cextension&q.op=AND&id=f998f87f-4219-436b-8a78-e4cd034821ba&sort=score+desc&rows=10&facet=true&wt=javabin&_=1429081400195&qt=%2Fselect&version=2 HTTP/1.1" 200 6457
127.0.0.1 - - [15/Apr/2015:09:03:20 +0200] "GET /datafari-solr/Capsule/select?q=s&wt=javabin&version=2 HTTP/1.1" 200 466
127.0.0.1 - - [15/Apr/2015:09:03:20 +0200] "GET /datafari-solr/Statistics/get?qt=%2Fget&id=f998f87f-4219-436b-8a78-e4cd034821ba&fl=id&wt=javabin&version=2 HTTP/1.1" 200 8
127.0.0.1 - - [15/Apr/2015:09:03:20 +0200] "POST /datafari-solr/Statistics/update?wt=javabin&version=2 HTTP/1.1" 200 41
127.0.0.1 - - [15/Apr/2015:09:03:20 +0200] "GET /Datafari/SearchProxy/select?fl=title%2Curl%2Cid%2Cextension&facet=true&q=s&rows=10&facet.field={!ex%3Dextension}extension&facet.field={!ex%3Dsource}source&facet.field={!ex%3Dlanguage}language&facet.query=%7B!key%3DLess%2520than%25201%2520month%20ex%3Dquery%7Dlast_modified%3A%5BNOW-1MONTH%20TO%20NOW%5D&facet.query=%7B!key%3DLess%2520than%25201%2520year%20ex%3Dquery%7Dlast_modified%3A%5BNOW-1YEAR%20TO%20NOW%5D&facet.query=%7B!key%3DLess%2520than%25205%2520years%20ex%3Dquery%7Dlast_modified%3A%5BNOW-5YEARS%20TO%20NOW%5D&id=f998f87f-4219-436b-8a78-e4cd034821ba&sort=score%20desc&q.op=AND&wt=json&json.wrf=jQuery1810055020353756845_1429081399849&_=1429081400195 HTTP/1.1" 200 7460
127.0.0.1 - - [15/Apr/2015:09:03:20 +0200] "GET /Datafari/images/icons/bin-icon-24x24.png HTTP/1.1" 404 1031
127.0.0.1 - - [15/Apr/2015:09:03:20 +0200] "GET /Datafari/images/icons/-icon-24x24.png HTTP/1.1" 404 1025
127.0.0.1 - - [15/Apr/2015:09:03:20 +0200] "GET /Datafari/images/icons/-icon-24x24.png HTTP/1.1" 404 1025
127.0.0.1 - - [15/Apr/2015:09:03:20 +0200] "GET /Datafari/images/icons/-icon-24x24.png HTTP/1.1" 404 1025
127.0.0.1 - - [15/Apr/2015:09:03:20 +0200] "GET /Datafari/images/icons/bin-icon-24x24.png HTTP/1.1" 404 1031
127.0.0.1 - - [15/Apr/2015:09:03:20 +0200] "GET /Datafari/images/icons/-icon-24x24.png HTTP/1.1" 404 1025
127.0.0.1 - - [15/Apr/2015:09:03:20 +0200] "GET /Datafari/images/icons/bin-icon-24x24.png HTTP/1.1" 404 1031
127.0.0.1 - - [15/Apr/2015:09:03:20 +0200] "GET /Datafari/images/icons/-icon-24x24.png HTTP/1.1" 404 1025
127.0.0.1 - - [15/Apr/2015:09:03:20 +0200] "GET /Datafari/images/icons/-icon-24x24.png HTTP/1.1" 404 1025
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/Search?searchType=allWords&query=s HTTP/1.1" 200 3813
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/css/main.css HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/css/results.css HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/js/function/empty.func.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/js/jquery-1.8.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/js/AjaxFranceLabs/i18njs.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/js/AjaxFranceLabs/uuid.core.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/js/AjaxFranceLabs/core/Core.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/js/jquery-ui-1.8.23.min.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/js/AjaxFranceLabs/core/AbstractFacetWidget.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/js/AjaxFranceLabs/core/Parameter.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/js/AjaxFranceLabs/core/AbstractWidget.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/js/AjaxFranceLabs/core/AbstractModule.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/js/AjaxFranceLabs/core/AbstractManager.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/js/AjaxFranceLabs/core/ParameterStore.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/css/reset.css HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/css/generic.css HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/css/menu.css HTTP/1.1" 404 993
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/js/AjaxFranceLabs/manager/Manager.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/css/checkbox.css HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/js/AjaxFranceLabs/modules/Pager.module.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/css/color.css HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/css/template.css HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/css/font.css HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/css/results-template.css HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/css/results-color.css HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/css/results-font.css HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/js/AjaxFranceLabs/modules/Autocomplete.module.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/js/AjaxFranceLabs/widgets/Result.widget.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/js/AjaxFranceLabs/widgets/SearchBar.widget.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/js/AjaxFranceLabs/widgets/SearchInformation.widget.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/js/AjaxFranceLabs/widgets/Table.widget.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/js/AjaxFranceLabs/widgets/Capsule.widget.js HTTP/1.1" 304 -
127.0.0.1 - - [15/Apr/2015:09:06:05 +0200] "GET /Datafari/js/AjaxFranceLabs/widgets/Spellchecker.widget.js HTTP/1.1" 304 -
