127.0.0.1 - - [14/Apr/2015:11:06:34 +0200] "GET / HTTP/1.1" 200 11243
127.0.0.1 - - [14/Apr/2015:11:06:56 +0200] "GET /Datafari/admin HTTP/1.1" 302 -
127.0.0.1 - - [14/Apr/2015:11:06:56 +0200] "GET /Datafari/admin/ HTTP/1.1" 200 813
127.0.0.1 - admin [14/Apr/2015:11:06:58 +0200] "POST /Datafari/login.jsp HTTP/1.1" 302 -
127.0.0.1 - - [14/Apr/2015:11:06:58 +0200] "GET /Datafari/admin HTTP/1.1" 302 -
127.0.0.1 - admin [14/Apr/2015:11:06:58 +0200] "GET /Datafari/admin/ HTTP/1.1" 200 2078
127.0.0.1 - admin [14/Apr/2015:11:06:58 +0200] "GET /Datafari/css/menu.css HTTP/1.1" 404 993
127.0.0.1 - admin [14/Apr/2015:11:06:58 +0200] "GET /Datafari/admin/images/bullet.png HTTP/1.1" 404 1015
127.0.0.1 - admin [14/Apr/2015:11:07:00 +0200] "GET /Datafari/admin/capsulesConfig.jsp HTTP/1.1" 200 3812
127.0.0.1 - admin [14/Apr/2015:11:07:00 +0200] "GET /Datafari/css/menu.css HTTP/1.1" 404 993
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/solr.jsp HTTP/1.1" 200 2363
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/css/menu.css HTTP/1.1" 404 993
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/ HTTP/1.1" 200 5901
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/ HTTP/1.1" 200 5910
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/css/styles/common.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/css/styles/cloud.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/css/styles/cloud.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/css/styles/common.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/css/styles/analysis.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/css/styles/index.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/css/styles/java-properties.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/css/styles/analysis.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/css/styles/index.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/css/styles/java-properties.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/css/styles/cores.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/css/styles/cores.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/css/styles/dataimport.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/css/styles/dataimport.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/css/styles/logging.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/css/styles/menu.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/css/styles/logging.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/css/styles/menu.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/css/styles/plugins.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/css/styles/query.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/css/styles/plugins.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/css/styles/query.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/css/styles/schema-browser.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/css/styles/files.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/css/styles/files.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/css/styles/schema-browser.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/css/styles/dashboard.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/css/styles/replication.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/css/styles/replication.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/css/styles/dashboard.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/css/styles/documents.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/css/styles/documents.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/css/styles/threads.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/css/styles/threads.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/js/require.js?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/js/require.js?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/css/chosen.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/css/chosen.css?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/js/main.js?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/js/main.js?_=4.8.1 HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/img/ico/box.png HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/img/ico/box.png HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/img/ico/dashboard.png HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/img/ico/databases.png HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/img/ico/databases.png HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/img/ico/dashboard.png HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/img/ico/jar.png HTTP/1.1" 304 -
127.0.0.1 - admin [14/Apr/2015:11:07:02 +0200] "GET /Datafari/admin/proxy/solr/img/ico/jar.png HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/img/ico/inbox-document-text.png HTTP/1.1" 304 -
127.0.0.1 - - [14/Apr/2015:11:07:02 +0200] "GET /datafari-solr/img/solr.png HTTP/1.1" 304 -
